path,class_name,split
Apple_scab/image (400)_Skew.JPG,Apple_scab,train
Apple_scab/image (374)_Rotate.JPG,Apple_scab,train
Apple_scab/image (205)_Flip.JPG,Apple_scab,train
Apple_scab/image (463)_Shear.JPG,Apple_scab,train
Apple_scab/image (179)_Crop.JPG,Apple_scab,train
Apple_scab/image (414)_Crop.JPG,Apple_scab,train
Apple_scab/image (418)_Skew.JPG,Apple_scab,train
Apple_scab/image (300)_Rotate.JPG,Apple_scab,train
Apple_scab/image (116)_Flip.JPG,Apple_scab,train
Apple_scab/image (432)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (491)_Flip.JPG,Apple_scab,train
Apple_scab/image (283)_Skew.JPG,Apple_scab,train
Apple_scab/image (433)_Skew.JPG,Apple_scab,train
Apple_scab/image (232)_Shear.JPG,Apple_scab,train
Apple_scab/image (199)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (607)_Crop.JPG,Apple_scab,train
Apple_scab/image (551)_Crop.JPG,Apple_scab,train
Apple_scab/image (70)_Crop.JPG,Apple_scab,train
Apple_scab/image (423)_Skew.JPG,Apple_scab,train
Apple_scab/image (497)_Shear.JPG,Apple_scab,train
Apple_scab/image (13)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (397)_Rotate.JPG,Apple_scab,train
Apple_scab/image (25)_Skew.JPG,Apple_scab,train
Apple_scab/image (235)_Shear.JPG,Apple_scab,train
Apple_scab/image (473)_Skew.JPG,Apple_scab,train
Apple_scab/image (238)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (154)_Rotate.JPG,Apple_scab,train
Apple_scab/image (188)_Rotate.JPG,Apple_scab,train
Apple_scab/image (229)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (43)_Shear.JPG,Apple_scab,train
Apple_scab/image (515)_Flip.JPG,Apple_scab,train
Apple_scab/image (395)_Rotate.JPG,Apple_scab,train
Apple_scab/image (362)_Rotate.JPG,Apple_scab,train
Apple_scab/image (130)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (529)_Rotate.JPG,Apple_scab,train
Apple_scab/image (56)_Rotate.JPG,Apple_scab,train
Apple_scab/image (221)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (435)_Flip.JPG,Apple_scab,train
Apple_scab/image (284)_Crop.JPG,Apple_scab,train
Apple_scab/image (115)_Crop.JPG,Apple_scab,train
Apple_scab/image (200)_Rotate.JPG,Apple_scab,train
Apple_scab/image (251)_Flip.JPG,Apple_scab,train
Apple_scab/image (32)_Skew.JPG,Apple_scab,train
Apple_scab/image (285)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (38)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (416)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (296)_Flip.JPG,Apple_scab,train
Apple_scab/image (37)_Shear.JPG,Apple_scab,train
Apple_scab/image (52)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (533)_Skew.JPG,Apple_scab,train
Apple_scab/image (98)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (506)_Crop.JPG,Apple_scab,train
Apple_scab/image (559)_Crop.JPG,Apple_scab,train
Apple_scab/image (110)_Flip.JPG,Apple_scab,train
Apple_scab/image (402)_Crop.JPG,Apple_scab,train
Apple_scab/image (77)_Flip.JPG,Apple_scab,train
Apple_scab/image (615)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (392)_Flip.JPG,Apple_scab,train
Apple_scab/image (465)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (210)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (335)_Flip.JPG,Apple_scab,train
Apple_scab/image (177)_Flip.JPG,Apple_scab,train
Apple_scab/image (317)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (546)_Flip.JPG,Apple_scab,train
Apple_scab/image (147)_Shear.JPG,Apple_scab,train
Apple_scab/image (603)_Shear.JPG,Apple_scab,train
Apple_scab/image (366)_Shear.JPG,Apple_scab,train
Apple_scab/image (616)_Flip.JPG,Apple_scab,train
Apple_scab/image (331)_Crop.JPG,Apple_scab,train
Apple_scab/image (378)_Skew.JPG,Apple_scab,train
Apple_scab/image (27)_Shear.JPG,Apple_scab,train
Apple_scab/image (469)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (237)_Rotate.JPG,Apple_scab,train
Apple_scab/image (445)_Rotate.JPG,Apple_scab,train
Apple_scab/image (448)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (444)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (119)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (183)_Flip.JPG,Apple_scab,train
Apple_scab/image (348)_Skew.JPG,Apple_scab,train
Apple_scab/image (259)_Shear.JPG,Apple_scab,train
Apple_scab/image (254)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (204)_Flip.JPG,Apple_scab,train
Apple_scab/image (219)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (301)_Crop.JPG,Apple_scab,train
Apple_scab/image (195)_Skew.JPG,Apple_scab,train
Apple_scab/image (339)_Crop.JPG,Apple_scab,train
Apple_scab/image (488)_Crop.JPG,Apple_scab,train
Apple_scab/image (316)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (624)_Rotate.JPG,Apple_scab,train
Apple_scab/image (377)_Shear.JPG,Apple_scab,train
Apple_scab/image (67)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (512)_Flip.JPG,Apple_scab,train
Apple_scab/image (341)_Crop.JPG,Apple_scab,train
Apple_scab/image (421)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (193)_Crop.JPG,Apple_scab,train
Apple_scab/image (65)_Flip.JPG,Apple_scab,train
Apple_scab/image (611)_Skew.JPG,Apple_scab,train
Apple_scab/image (122)_Flip.JPG,Apple_scab,train
Apple_scab/image (605)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (29)_Flip.JPG,Apple_scab,train
Apple_scab/image (602)_Shear.JPG,Apple_scab,train
Apple_scab/image (150)_Rotate.JPG,Apple_scab,train
Apple_scab/image (17)_Crop.JPG,Apple_scab,train
Apple_scab/image (565)_Rotate.JPG,Apple_scab,train
Apple_scab/image (347)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (621)_Skew.JPG,Apple_scab,train
Apple_scab/image (598)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (134)_Crop.JPG,Apple_scab,train
Apple_scab/image (113)_Rotate.JPG,Apple_scab,train
Apple_scab/image (140)_Skew.JPG,Apple_scab,train
Apple_scab/image (567)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (246)_Shear.JPG,Apple_scab,train
Apple_scab/image (430)_Skew.JPG,Apple_scab,train
Apple_scab/image (429)_Rotate.JPG,Apple_scab,train
Apple_scab/image (145)_Flip.JPG,Apple_scab,train
Apple_scab/image (468)_Crop.JPG,Apple_scab,train
Apple_scab/image (453)_Shear.JPG,Apple_scab,train
Apple_scab/image (85)_Rotate.JPG,Apple_scab,train
Apple_scab/image (311)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (327)_Shear.JPG,Apple_scab,train
Apple_scab/image (572)_Skew.JPG,Apple_scab,train
Apple_scab/image (21)_Rotate.JPG,Apple_scab,train
Apple_scab/image (170)_Flip.JPG,Apple_scab,train
Apple_scab/image (222)_Flip.JPG,Apple_scab,train
Apple_scab/image (544)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (579)_Flip.JPG,Apple_scab,train
Apple_scab/image (132)_Flip.JPG,Apple_scab,train
Apple_scab/image (106)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (167)_Crop.JPG,Apple_scab,train
Apple_scab/image (178)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (553)_Shear.JPG,Apple_scab,train
Apple_scab/image (560)_Rotate.JPG,Apple_scab,train
Apple_scab/image (155)_Flip.JPG,Apple_scab,train
Apple_scab/image (357)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (151)_Crop.JPG,Apple_scab,train
Apple_scab/image (7)_Flip.JPG,Apple_scab,train
Apple_scab/image (405)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (527)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (409)_Flip.JPG,Apple_scab,train
Apple_scab/image (94)_Skew.JPG,Apple_scab,train
Apple_scab/image (592)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (329)_Rotate.JPG,Apple_scab,train
Apple_scab/image (117)_Shear.JPG,Apple_scab,train
Apple_scab/image (197)_Skew.JPG,Apple_scab,train
Apple_scab/image (570)_Skew.JPG,Apple_scab,train
Apple_scab/image (247)_Shear.JPG,Apple_scab,train
Apple_scab/image (271)_Flip.JPG,Apple_scab,train
Apple_scab/image (485)_Flip.JPG,Apple_scab,train
Apple_scab/image (126)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (385)_Rotate.JPG,Apple_scab,train
Apple_scab/image (324)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (302)_Flip.JPG,Apple_scab,train
Apple_scab/image (239)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (505)_Skew.JPG,Apple_scab,train
Apple_scab/image (89)_Skew.JPG,Apple_scab,train
Apple_scab/image (181)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (288)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (593)_Skew.JPG,Apple_scab,train
Apple_scab/image (581)_Shear.JPG,Apple_scab,train
Apple_scab/image (22)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (121)_Flip.JPG,Apple_scab,train
Apple_scab/image (438)_Flip.JPG,Apple_scab,train
Apple_scab/image (495)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (50)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (575)_Flip.JPG,Apple_scab,train
Apple_scab/image (273)_Flip.JPG,Apple_scab,train
Apple_scab/image (490)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (563)_Rotate.JPG,Apple_scab,train
Apple_scab/image (187)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (15)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (166)_Rotate.JPG,Apple_scab,train
Apple_scab/image (591)_Skew.JPG,Apple_scab,train
Apple_scab/image (249)_Skew.JPG,Apple_scab,train
Apple_scab/image (358)_Shear.JPG,Apple_scab,train
Apple_scab/image (275)_Crop.JPG,Apple_scab,train
Apple_scab/image (352)_Skew.JPG,Apple_scab,train
Apple_scab/image (214)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (54)_Flip.JPG,Apple_scab,train
Apple_scab/image (90)_Skew.JPG,Apple_scab,train
Apple_scab/image (304)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (398)_Skew.JPG,Apple_scab,train
Apple_scab/image (179)_Rotate.JPG,Apple_scab,train
Apple_scab/image (429)_Crop.JPG,Apple_scab,train
Apple_scab/image (449)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (423)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (34)_Rotate.JPG,Apple_scab,train
Apple_scab/image (551)_Rotate.JPG,Apple_scab,train
Apple_scab/image (592)_Rotate.JPG,Apple_scab,train
Apple_scab/image (483)_Rotate.JPG,Apple_scab,train
Apple_scab/image (488)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (533)_Shear.JPG,Apple_scab,train
Apple_scab/image (309)_Rotate.JPG,Apple_scab,train
Apple_scab/image (228)_Flip.JPG,Apple_scab,train
Apple_scab/image (536)_Skew.JPG,Apple_scab,train
Apple_scab/image (360)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (284)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (567)_Flip.JPG,Apple_scab,train
Apple_scab/image (507)_Crop.JPG,Apple_scab,train
Apple_scab/image (455)_Crop.JPG,Apple_scab,train
Apple_scab/image (565)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (359)_Crop.JPG,Apple_scab,train
Apple_scab/image (414)_Flip.JPG,Apple_scab,train
Apple_scab/image (221)_Skew.JPG,Apple_scab,train
Apple_scab/image (40)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (260)_Flip.JPG,Apple_scab,train
Apple_scab/image (493)_Shear.JPG,Apple_scab,train
Apple_scab/image (89)_Flip.JPG,Apple_scab,train
Apple_scab/image (302)_Skew.JPG,Apple_scab,train
Apple_scab/image (428)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (4)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (546)_Crop.JPG,Apple_scab,train
Apple_scab/image (402)_Skew.JPG,Apple_scab,train
Apple_scab/image (77)_Shear.JPG,Apple_scab,train
Apple_scab/image (136)_Skew.JPG,Apple_scab,train
Apple_scab/image (329)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (86)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (27)_Rotate.JPG,Apple_scab,train
Apple_scab/image (97)_Flip.JPG,Apple_scab,train
Apple_scab/image (534)_Shear.JPG,Apple_scab,train
Apple_scab/image (320)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (576)_Rotate.JPG,Apple_scab,train
Apple_scab/image (24)_Skew.JPG,Apple_scab,train
Apple_scab/image (204)_Shear.JPG,Apple_scab,train
Apple_scab/image (398)_Crop.JPG,Apple_scab,train
Apple_scab/image (400)_Crop.JPG,Apple_scab,train
Apple_scab/image (291)_Shear.JPG,Apple_scab,train
Apple_scab/image (238)_Crop.JPG,Apple_scab,train
Apple_scab/image (135)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (108)_Shear.JPG,Apple_scab,train
Apple_scab/image (145)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (25)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (538)_Rotate.JPG,Apple_scab,train
Apple_scab/image (121)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (501)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (626)_Skew.JPG,Apple_scab,train
Apple_scab/image (343)_Shear.JPG,Apple_scab,train
Apple_scab/image (490)_Shear.JPG,Apple_scab,train
Apple_scab/image (99)_Rotate.JPG,Apple_scab,train
Apple_scab/image (274)_Flip.JPG,Apple_scab,train
Apple_scab/image (118)_Skew.JPG,Apple_scab,train
Apple_scab/image (509)_Rotate.JPG,Apple_scab,train
Apple_scab/image (452)_Rotate.JPG,Apple_scab,train
Apple_scab/image (83)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (502)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (387)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (217)_Crop.JPG,Apple_scab,train
Apple_scab/image (123)_Skew.JPG,Apple_scab,train
Apple_scab/image (384)_Skew.JPG,Apple_scab,train
Apple_scab/image (392)_Skew.JPG,Apple_scab,train
Apple_scab/image (113)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (104)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (144)_Skew.JPG,Apple_scab,train
Apple_scab/image (570)_Crop.JPG,Apple_scab,train
Apple_scab/image (212)_Shear.JPG,Apple_scab,train
Apple_scab/image (66)_Crop.JPG,Apple_scab,train
Apple_scab/image (522)_Shear.JPG,Apple_scab,train
Apple_scab/image (340)_Shear.JPG,Apple_scab,train
Apple_scab/image (193)_Shear.JPG,Apple_scab,train
Apple_scab/image (26)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (494)_Flip.JPG,Apple_scab,train
Apple_scab/image (249)_Rotate.JPG,Apple_scab,train
Apple_scab/image (379)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (31)_Crop.JPG,Apple_scab,train
Apple_scab/image (598)_Flip.JPG,Apple_scab,train
Apple_scab/image (358)_Skew.JPG,Apple_scab,train
Apple_scab/image (52)_Rotate.JPG,Apple_scab,train
Apple_scab/image (79)_Crop.JPG,Apple_scab,train
Apple_scab/image (234)_Rotate.JPG,Apple_scab,train
Apple_scab/image (555)_Shear.JPG,Apple_scab,train
Apple_scab/image (122)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (510)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (526)_Flip.JPG,Apple_scab,train
Apple_scab/image (606)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (624)_Flip.JPG,Apple_scab,train
Apple_scab/image (434)_Flip.JPG,Apple_scab,train
Apple_scab/image (19)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (573)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (225)_Flip.JPG,Apple_scab,train
Apple_scab/image (167)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (236)_Crop.JPG,Apple_scab,train
Apple_scab/image (457)_Crop.JPG,Apple_scab,train
Apple_scab/image (287)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (262)_Rotate.JPG,Apple_scab,train
Apple_scab/image (207)_Flip.JPG,Apple_scab,train
Apple_scab/image (611)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (339)_Skew.JPG,Apple_scab,train
Apple_scab/image (138)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (246)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (175)_Shear.JPG,Apple_scab,train
Apple_scab/image (603)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (487)_Skew.JPG,Apple_scab,train
Apple_scab/image (621)_Shear.JPG,Apple_scab,train
Apple_scab/image (21)_Crop.JPG,Apple_scab,train
Apple_scab/image (92)_Skew.JPG,Apple_scab,train
Apple_scab/image (289)_Crop.JPG,Apple_scab,train
Apple_scab/image (531)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (194)_Skew.JPG,Apple_scab,train
Apple_scab/image (561)_Rotate.JPG,Apple_scab,train
Apple_scab/image (132)_Crop.JPG,Apple_scab,train
Apple_scab/image (186)_Crop.JPG,Apple_scab,train
Apple_scab/image (226)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (185)_Flip.JPG,Apple_scab,train
Apple_scab/image (278)_Shear.JPG,Apple_scab,train
Apple_scab/image (441)_Skew.JPG,Apple_scab,train
Apple_scab/image (364)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (568)_Flip.JPG,Apple_scab,train
Apple_scab/image (403)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (82)_Rotate.JPG,Apple_scab,train
Apple_scab/image (130)_Crop.JPG,Apple_scab,train
Apple_scab/image (436)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (232)_Rotate.JPG,Apple_scab,train
Apple_scab/image (585)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (305)_Skew.JPG,Apple_scab,train
Apple_scab/image (63)_Shear.JPG,Apple_scab,train
Apple_scab/image (288)_Rotate.JPG,Apple_scab,train
Apple_scab/image (42)_Skew.JPG,Apple_scab,train
Apple_scab/image (440)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (397)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (197)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (445)_Skew.JPG,Apple_scab,train
Apple_scab/image (211)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (250)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (324)_Shear.JPG,Apple_scab,train
Apple_scab/image (54)_Shear.JPG,Apple_scab,train
Apple_scab/image (535)_Flip.JPG,Apple_scab,train
Apple_scab/image (240)_Rotate.JPG,Apple_scab,train
Apple_scab/image (119)_Shear.JPG,Apple_scab,train
Apple_scab/image (602)_Rotate.JPG,Apple_scab,train
Apple_scab/image (30)_Flip.JPG,Apple_scab,train
Apple_scab/image (160)_Skew.JPG,Apple_scab,train
Apple_scab/image (248)_Shear.JPG,Apple_scab,train
Apple_scab/image (76)_Rotate.JPG,Apple_scab,train
Apple_scab/image (518)_Flip.JPG,Apple_scab,train
Apple_scab/image (357)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (505)_Rotate.JPG,Apple_scab,train
Apple_scab/image (386)_Crop.JPG,Apple_scab,train
Apple_scab/image (237)_Shear.JPG,Apple_scab,train
Apple_scab/image (184)_Crop.JPG,Apple_scab,train
Apple_scab/image (338)_Crop.JPG,Apple_scab,train
Apple_scab/image (270)_Crop.JPG,Apple_scab,train
Apple_scab/image (189)_Flip.JPG,Apple_scab,train
Apple_scab/image (418)_Flip.JPG,Apple_scab,train
Apple_scab/image (70)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (141)_Shear.JPG,Apple_scab,train
Apple_scab/image (229)_Flip.JPG,Apple_scab,train
Apple_scab/image (85)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (59)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (593)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (579)_Shear.JPG,Apple_scab,train
Apple_scab/image (371)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (134)_Skew.JPG,Apple_scab,train
Apple_scab/image (435)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (544)_Crop.JPG,Apple_scab,train
Apple_scab/image (468)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (219)_Rotate.JPG,Apple_scab,train
Apple_scab/image (111)_Crop.JPG,Apple_scab,train
Apple_scab/image (571)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (78)_Shear.JPG,Apple_scab,train
Apple_scab/image (243)_Skew.JPG,Apple_scab,train
Apple_scab/image (147)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (150)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (120)_Flip.JPG,Apple_scab,train
Apple_scab/image (37)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (529)_Shear.JPG,Apple_scab,train
Apple_scab/image (8)_Crop.JPG,Apple_scab,train
Apple_scab/image (362)_Skew.JPG,Apple_scab,train
Apple_scab/image (484)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (306)_Shear.JPG,Apple_scab,train
Apple_scab/image (153)_Skew.JPG,Apple_scab,train
Apple_scab/image (272)_Skew.JPG,Apple_scab,train
Apple_scab/image (53)_Shear.JPG,Apple_scab,train
Apple_scab/image (93)_Crop.JPG,Apple_scab,train
Apple_scab/image (409)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (202)_Flip.JPG,Apple_scab,train
Apple_scab/image (64)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (479)_Rotate.JPG,Apple_scab,train
Apple_scab/image (389)_Crop.JPG,Apple_scab,train
Apple_scab/image (283)_Rotate.JPG,Apple_scab,train
Apple_scab/image (346)_Rotate.JPG,Apple_scab,train
Apple_scab/image (500)_Flip.JPG,Apple_scab,train
Apple_scab/image (277)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (594)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (430)_Shear.JPG,Apple_scab,train
Apple_scab/image (619)_Rotate.JPG,Apple_scab,train
Apple_scab/image (102)_Rotate.JPG,Apple_scab,train
Apple_scab/image (115)_Rotate.JPG,Apple_scab,train
Apple_scab/image (257)_Rotate.JPG,Apple_scab,train
Apple_scab/image (67)_Skew.JPG,Apple_scab,train
Apple_scab/image (516)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (548)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (214)_Flip.JPG,Apple_scab,train
Apple_scab/image (433)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (45)_Skew.JPG,Apple_scab,train
Apple_scab/image (542)_Shear.JPG,Apple_scab,train
Apple_scab/image (290)_Skew.JPG,Apple_scab,train
Apple_scab/image (572)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (84)_Flip.JPG,Apple_scab,train
Apple_scab/image (3)_Shear.JPG,Apple_scab,train
Apple_scab/image (96)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (90)_Crop.JPG,Apple_scab,train
Apple_scab/image (62)_Crop.JPG,Apple_scab,train
Apple_scab/image (463)_Rotate.JPG,Apple_scab,train
Apple_scab/image (525)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (208)_Rotate.JPG,Apple_scab,train
Apple_scab/image (527)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (620)_Crop.JPG,Apple_scab,train
Apple_scab/image (311)_Flip.JPG,Apple_scab,train
Apple_scab/image (607)_Rotate.JPG,Apple_scab,train
Apple_scab/image (7)_Rotate.JPG,Apple_scab,train
Apple_scab/image (259)_Rotate.JPG,Apple_scab,train
Apple_scab/image (310)_Crop.JPG,Apple_scab,train
Apple_scab/image (292)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (342)_Rotate.JPG,Apple_scab,train
Apple_scab/image (275)_Rotate.JPG,Apple_scab,train
Apple_scab/image (127)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (224)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (33)_Flip.JPG,Apple_scab,train
Apple_scab/image (394)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (109)_Rotate.JPG,Apple_scab,train
Apple_scab/image (251)_Rotate.JPG,Apple_scab,train
Apple_scab/image (469)_Rotate.JPG,Apple_scab,train
Apple_scab/image (520)_Skew.JPG,Apple_scab,train
Apple_scab/image (181)_Rotate.JPG,Apple_scab,train
Apple_scab/image (321)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (396)_Shear.JPG,Apple_scab,train
Apple_scab/image (117)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (591)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (14)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (169)_Flip.JPG,Apple_scab,train
Apple_scab/image (480)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (18)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (143)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (453)_Skew.JPG,Apple_scab,train
Apple_scab/image (313)_Flip.JPG,Apple_scab,train
Apple_scab/image (407)_Rotate.JPG,Apple_scab,train
Apple_scab/image (154)_Crop.JPG,Apple_scab,train
Apple_scab/image (13)_Crop.JPG,Apple_scab,train
Apple_scab/image (496)_Shear.JPG,Apple_scab,train
Apple_scab/image (180)_Crop.JPG,Apple_scab,train
Apple_scab/image (316)_Rotate.JPG,Apple_scab,train
Apple_scab/image (114)_Skew.JPG,Apple_scab,train
Apple_scab/image (569)_Crop.JPG,Apple_scab,train
Apple_scab/image (599)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (337)_Rotate.JPG,Apple_scab,train
Apple_scab/image (261)_Crop.JPG,Apple_scab,train
Apple_scab/image (73)_Rotate.JPG,Apple_scab,train
Apple_scab/image (366)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (300)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (163)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (286)_Skew.JPG,Apple_scab,train
Apple_scab/image (38)_Rotate.JPG,Apple_scab,train
Apple_scab/image (2)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (80)_GridDistortion.JPG,Apple_scab,train
Apple_scab/image (296)_Shear.JPG,Apple_scab,train
Apple_scab/image (264)_Crop.JPG,Apple_scab,train
Apple_scab/image (216)_ElasticDistortion.JPG,Apple_scab,train
Apple_scab/image (210)_Crop.JPG,Apple_scab,train
Apple_scab/image (220)_Flip.JPG,Apple_scab,train
Apple_scab/image (600)_Skew.JPG,Apple_scab,train
Apple_scab/image (271)_Crop.JPG,Apple_scab,train
